High,Low,Open,Close,Volume,actual
2079.669922,2052.649902,2052.649902,2076.060059,3627340000,2052.22998
2094.72998,2078.929932,2078.929932,2090.540039,3859160000,2052.649902
2094.300049,2087.080078,2091.439941,2090.100098,3230990000,2078.929932
2099.060059,2090.060059,2090.060059,2099.060059,3079150000,2091.439941
2099.060059,2090.060059,2090.060059,2099.060059,3079150000,2090.060059
2099.060059,2090.060059,2090.060059,2099.060059,3079150000,2090.060059
2099.060059,2090.060059,2090.060059,2099.060059,3079150000,2090.060059
2103.47998,2088.659912,2100.129883,2096.949951,4514410000,2090.060059
2100.969971,2085.100098,2093.939941,2099.330078,3525170000,2100.129883
2105.26001,2088.590088,2097.709961,2105.26001,3632720000,2093.939941
2104.070068,2085.360107,2104.070068,2099.129883,3627780000,2097.709961
2104.070068,2085.360107,2104.070068,2099.129883,3627780000,2104.070068
2104.070068,2085.360107,2104.070068,2099.129883,3627780000,2104.070068
2113.360107,2100.830078,2100.830078,2109.409912,3442020000,2104.070068
2119.219971,2110.179932,2110.179932,2112.129883,3534730000,2100.830078
2120.550049,2112.709961,2112.709961,2119.120117,3562060000,2110.179932
2117.639893,2107.72998,2115.649902,2115.47998,3290320000,2112.709961
2109.570068,2089.959961,2109.570068,2096.070068,3515010000,2115.649902
2109.570068,2089.959961,2109.570068,2096.070068,3515010000,2109.570068
2109.570068,2089.959961,2109.570068,2096.070068,3515010000,2109.570068
2098.120117,2078.459961,2091.75,2079.060059,3392030000,2109.570068
2081.300049,2064.100098,2076.649902,2075.320068,3759770000,2091.75
2085.649902,2069.800049,2077.600098,2071.5,3544720000,2076.649902
2079.620117,2050.370117,2066.360107,2077.98999,3628280000,2077.600098
2078.199951,2062.840088,2078.199951,2071.219971,4952630000,2066.360107
2078.199951,2062.840088,2078.199951,2071.219971,4952630000,2078.199951
2078.199951,2062.840088,2078.199951,2071.219971,4952630000,2078.199951
2100.659912,2075.580078,2075.580078,2083.25,3467440000,2078.199951
2093.659912,2083.02002,2085.189941,2088.899902,3232880000,2075.580078
2099.709961,2084.360107,2089.75,2085.449951,3168160000,2085.189941
2113.320068,2092.800049,2092.800049,2113.320068,3297940000,2089.75
2103.810059,2032.569946,2103.810059,2037.410034,7597450000,2092.800049
2103.810059,2032.569946,2103.810059,2037.410034,7597450000,2103.810059
2103.810059,2032.569946,2103.810059,2037.410034,7597450000,2103.810059
2031.449951,1991.680054,2031.449951,2000.540039,5431220000,2103.810059
2036.089966,2006.670044,2006.670044,2036.089966,4385810000,2031.449951
2073.129883,2042.689941,2042.689941,2070.77002,4241740000,2006.670044
2098.939941,2070,2073.169922,2098.860107,4622820000,2042.689941
2108.709961,2097.899902,2099.340088,2102.949951,3458890000,2073.169922
2108.709961,2097.899902,2099.340088,2102.949951,3458890000,2099.340088
2108.709961,2097.899902,2099.340088,2102.949951,3458890000,2099.340088
2108.709961,2097.899902,2099.340088,2102.949951,3458890000,2099.340088
2095.050049,2080.860107,2095.050049,2088.550049,3658380000,2099.340088
2100.719971,2074.02002,2084.429932,2099.72998,3909380000,2095.050049
2109.080078,2089.389893,2100.419922,2097.899902,3604550000,2084.429932
2131.709961,2106.969971,2106.969971,2129.899902,3607500000,2100.419922
2131.709961,2106.969971,2106.969971,2129.899902,3607500000,2106.969971
2131.709961,2106.969971,2106.969971,2129.899902,3607500000,2106.969971
2143.159912,2131.719971,2131.719971,2137.159912,3253340000,2106.969971
2155.399902,2139.5,2139.5,2152.139893,4097820000,2131.719971
2156.449951,2146.209961,2153.810059,2152.429932,3502320000,2139.5
2168.98999,2157.879883,2157.879883,2163.75,3465610000,2153.810059
2169.050049,2155.790039,2165.129883,2161.73999,3122600000,2157.879883
2169.050049,2155.790039,2165.129883,2161.73999,3122600000,2165.129883
2169.050049,2155.790039,2165.129883,2161.73999,3122600000,2165.129883
2168.350098,2159.629883,2162.040039,2166.889893,3009310000,2165.129883
2164.629883,2159.01001,2163.790039,2163.780029,2968340000,2162.040039
2175.629883,2164.889893,2166.100098,2173.02002,3211860000,2163.790039
2174.560059,2159.75,2172.909912,2165.169922,3438900000,2166.100098
2175.110107,2163.23999,2166.469971,2175.030029,3023280000,2172.909912
2175.110107,2163.23999,2166.469971,2175.030029,3023280000,2166.469971
2175.110107,2163.23999,2166.469971,2175.030029,3023280000,2166.469971
2173.709961,2161.949951,2173.709961,2168.47998,3057240000,2166.469971
2173.540039,2160.179932,2168.969971,2169.179932,3442350000,2173.709961
2174.97998,2159.070068,2169.810059,2166.580078,3995500000,2168.969971
2172.850098,2159.73999,2166.050049,2170.060059,3664240000,2169.810059
2177.090088,2163.48999,2168.830078,2173.600098,4038840000,2166.050049
